name,repair_shop_type,repair_scope,contac,region,address,latitude,longitude,available_time
만수중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-462-3344,인천광역시,남동구 백범로226번길 3,37.4606165318679,126.724210909393,N
구월중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-463-8203,인천광역시,남동구 복개서로97번길 1,37.4552207124653,126.722426895524,N
(주)고잔점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-813-8283,경기도,안산시 단원구 중앙대로 951,37.316900376025,126.84241141212,N
서창점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-465-8204,광주광역시,서구 풍서좌로 247,35.126691544326206,126.84260638578586,N
주안점(주) 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-865-3888,인천광역시,미추홀구 경원대로 922,37.4649560789878,126.690835659166,09:00 ~ 18:00
주안남부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-421-7784,인천광역시,미추홀구 경인로 477,37.45935524449925,126.6924987544975,09:00 ~ 18:00
송도종합서비스 블루핸즈,현대,모든수리,032-831-5599,인천광역시,미추홀구 독배로 183,37.4373091287712,126.646963968726,08:30 ~ 18:00
주안서부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-876-8272,인천광역시,미추홀구 석정로 426,37.4662790858163,126.682799965749,N
용현점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-888-1221,인천광역시,미추홀구 토금중로11번길 10,37.45436785928311,126.63536138408313,09:00 ~ 18:00
학익점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-876-7204,인천광역시,미추홀구 한나루로 373,37.44159063720813,126.66266570032673,00:00 ~ 24:00
산곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-513-3989,인천광역시,부평구 마장로 249,37.5003809777379,126.702441949712,09:00 ~ 17:00
부평현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,032-519-2666,인천광역시,부평구 부평북로 33,37.5228659957088,126.696630875561,08:30 ~ 18:00
부평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-511-7784,인천광역시,부평구 장제로 183,37.5020267449048,126.730441599685,N
삼산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-506-7784,인천광역시,부평구 장제로 337-1,37.5158293992057,126.731717647626,N
포천내촌현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,031-534-6772,경기도,포천시 내촌면 금강로 2008,37.7591881564858,127.221573221224,08:30 ~ 18:00
송우현대서비스(주),현대,고전압배터리 제외 전 작업 수리 가능,031-541-1737,경기도,포천시 소흘읍 부흥로 129,37.8057210242675,127.132935607717,08:30 ~ 18:00
송우중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-542-8235,경기도,포천시 소흘읍 송우로 168,37.834940980014,127.132815353228,09:00 ~ 18:00
한양자동차공업(주) 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-541-6600,서울,도봉구 도봉로136다길 32,37.6609192068502,127.043411179053,08:30 ~ 18:00
송우점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-542-9090,경기도,포천시 소흘읍 호국로484번길 24,37.8152367424648,127.137813409385,09:00 ~ 18:00
포천신북현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,031-535-5200,경기도,포천시 신북면 중앙로335번길 1,37.9141849034382,127.213549218093,08:30 ~ 18:00
운천현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,031-531-6228,충청북도,청주시 흥덕구 1순환로 389,36.6555544941012,127.472693442168,N
일동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-531-3100,경기도,안산시 상록구 성호로 22,37.3085024979711,126.86879755611,N
포천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-534-3989,경기도,포천시 호국로 1083,37.8608502722298,127.170780773161,N
감일점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,02-6958-6005,경기도,하남시 감일로 166,37.51414538922487,127.1559064444434,08:30 ~ 18:00
덕풍점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-796-8204,경기도,하남시 덕풍동로 67,37.5484923597046,127.205417604354,N
미사점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-8027-8839,경기도,하남시 미사강변한강로 319,37.562386114967374,127.19993917321156,08:30 ~ 17:30
서하남로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,02-483-9944,경기도,하남시 서하남로 264,37.5171141198526,127.172795082194,N
창우점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-796-5545,경기도,하남시 창우로 78,37.5335585675328,127.226465945764,08:30 ~ 17:30
동진주현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-763-2506,경상남도,진주시 대신로109번길 9,35.1698329643085,128.117092866034,09:00 ~ 18:00
진주대동현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-752-1121,경상남도,진주시 도동로 154,35.18386950195889,128.12277733652937,09:00 ~ 17:30
상평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-753-8588,경상남도,진주시 도동로 8,35.17078901261309,128.12374341310377,08:30 ~ 18:00
진주현대상용서비스(주),현대,고전압배터리 제외 전 작업 수리 가능,055-754-0342,경상남도,진주시 동부로 142,35.16219884003623,128.1231478087855,08:30 ~ 18:00
상대점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-761-8611,경상남도,진주시 모덕로 195,35.188426889025,128.11531842706,N
신안점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-741-6464,광주광역시,북구 중흥로 124,35.1625642561698,126.907669278827,08:30 ~ 17:30
인천항현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,032-886-9321,인천광역시,중구 축항대로296번길 22,37.4459865624092,126.627810210691,08:30 ~ 18:00
강진점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-433-8204,전라남도,강진군 강진읍 금릉2길 2,34.634128268644865,126.7673534212884,N
고흥점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-833-8204,전라남도,고흥군 고흥읍 고흥로 1876,34.61606662897834,127.292350064603,N
도양점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-842-6400,전라남도,고흥군 도양읍 우주항공로 55,34.528899714747524,127.14019754789628,08:30 ~ 18:30
곡성점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-363-9111,전라남도,곡성군 곡성읍 학교로 8,35.27746505993945,127.29006010451822,N
광양점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-762-8868,전라남도,광양시 광양읍 매천로 767,34.977046466671865,127.58022523673372,N
(주)광양정비센터 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,061-761-2222,전라남도,광양시 광양읍 해광로 888,34.96351310878845,127.58214229108832,N
향남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-353-2002,경기도,화성시 만세구 향남읍 행정죽전로1길 4,37.12350093511428,126.9204928782904,09:00 ~ 18:00
옥포점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-688-2222,경상남도,거제시 거제대로 3702,34.8878348481908,128.6925961183696,N
거제서정점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-634-1418,경상남도,거제시 거제면 읍내로 104,34.8530742750079,128.5876024237,08:30 ~ 18:00
고현로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-637-8801,경상남도,거제시 고현로14길 61,34.8834044816094,128.629533086648,08:30 ~ 18:30
거제상동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-635-4060,경상남도,거제시 상동1길 18-3,34.8649706962109,128.639789202256,08:30 ~ 18:00
연초점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-633-8204,경상남도,거제시 연초면 거제대로 4453,34.9002119290316,128.644747169539,N
연초현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-636-2600,경상남도,거제시 연초면 방곡길 3,34.91045619413146,128.66206624304144,08:30 ~ 18:00
거제현대서비스,현대,모든수리,055-637-9200,경상남도,거제시 연초면 방곡길 3,34.91045619413146,128.66206624304144,08:30 ~ 18:00
옥포현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-687-3377,경상남도,거제시 옥포로12길 18,34.8920397143677,128.693014902383,08:30 ~ 18:00
거창점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-943-3360,경상남도,거창군 거창읍 가조가야로 16,35.695163958716535,127.92129701291694,08:30 ~ 18:30
거창현대서비스,현대,모든수리,055-943-7700,경상남도,거창군 거창읍 밤티재로 1262,35.6677168336451,127.93191982467,08:30 ~ 18:00
고성군현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-674-0330,경상남도,고성군 고성읍 남해안대로 2524,34.96956808511359,128.33540045492484,N
김해수로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-324-4073,경상남도,김해시 가락로 180,35.2419840153408,128.878131197881,08:30 ~ 18:00
내동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-327-8110,경상남도,김해시 금관대로1289번길 7,35.239927091397654,128.860132860608,08:30 ~ 18:00
봉황점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-724-2112,경상남도,김해시 김해대로2272번안길 35,35.223667921195485,128.87896971282254,08:30 ~ 18:00
동김해현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-322-3077,경상남도,김해시 김해대로2596번길 85,35.2257180817688,128.916155543277,N
대청점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-313-4114,경상남도,김해시 대청로104번길 43-9,35.1871186074452,128.80206708983,08:30 ~ 18:00
삼방점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-326-4510,경상남도,김해시 삼안로 147,35.2416012551644,128.914055475812,08:30 ~ 18:00
서김해현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-902-0100,경상남도,김해시 서김해산단안길 105,35.21267752294283,128.844489027834,08:30 ~ 17:30
율하점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-314-8572,경상남도,김해시 율하2로236번길 8,35.174640782115,128.821684215389,08:30 ~ 18:00
장유부곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-314-7791,경상남도,김해시 부곡로 67,35.209753896198,128.79935653091,N
서김해현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-724-1980,경상남도,김해시 주촌면 서부로 1474-11,35.2292062520329,128.820030265541,N
선지점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-338-1271,경상남도,김해시 주촌면 선천로 95,35.235493437203935,128.84310093240703,08:30 ~ 19:00
진례점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-346-7921,경상남도,김해시 진례면 고모로 47,35.2324048241008,128.768105094486,08:30 ~ 18:00
진영점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-345-1800,경상남도,김해시 진영읍 김해대로 758,35.2959761865446,128.766884062529,N
구산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-311-0018,서울,은평구 서오릉로 239,37.6159102998494,126.907666436108,08:30 ~ 18:00
북변점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-863-6633,경상남도,남해군 남해읍 화전로 123-7,34.8428836307742,127.893741155059,N
남해점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-863-3014,경상남도,남해군 남해읍 화전로 6,34.83410770350719,127.89866182922476,08:30 ~ 18:00
상남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-354-5856,경상남도,창원시 마산합포구 천하장사로 96,35.210981179042534,128.57341818329348,08:30 ~ 18:30
내이점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-356-5151,경상남도,밀양시 시청서길 21,35.5021073786883,128.743207093248,N
하남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-391-6566,경상남도,밀양시 하남읍 수산중앙로 125,35.376611215862106,128.71839959962102,08:00 ~ 18:00
사천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-852-7772,경상남도,사천시 사천읍 동문1길 87,35.0855235993002,128.096687432774,N
청천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-529-8204,인천광역시,부평구 평천로 150,37.5189362881127,126.707526455136,N
검단가현점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-569-3280,인천광역시,서구 가현로117번길 62,37.60906770985131,126.66694148332974,08:30 ~ 18:00
가좌점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-573-9944,인천광역시,서구 건지로 395-1,37.495879099609,126.685565214405,N
석남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-583-8204,인천광역시,서구 길주로 82,37.5061179667787,126.670964251493,N
오류점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-568-8204,서울,구로구 서해안로 2239,37.4884520211996,126.835235757379,08:30 ~ 18:00
(주)검단자동차 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-563-7500,인천광역시,서구 단봉로 75,37.5965947043816,126.643285652258,08:30 ~ 18:00
오류중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-548-0482,인천광역시,서구 보듬7로 11,37.5944568833633,126.614417220014,N
검암점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-564-1359,인천광역시,서구 승학로 532,37.5657600493644,126.678706785732,09:00 ~ 18:00
연희점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,032-566-0023,서울,서대문구 연희맛로 3-1,37.5659483973892,126.92827198108586,08:30 ~ 18:00
